U_tolerance,Ymax,max_log_abs_Zstar,eta_at_max,max_log_abs_u0,log_Lambda_min,log_Lambda_over_Pstar2
0.10000000000000001,4.0999999999999996,141.57478157798968,-0.41249999999999998,142.29262137114,144.59520646413404,4.5952064641340371
0.050000000000000003,4.0999999999999996,141.57478157798968,-0.41249999999999998,142.29262137114,145.28835364469398,5.2883536446939843
0.01,4.0999999999999996,141.57478157798968,-0.41249999999999998,142.29262137114,146.8977915571281,6.8977915571281017
