time,i,j,x,y,u,v,omega_z,exact_u,exact_v,velocity_error
0,25,4,4.908738521234052,0.78539816339744828,-0.69351992266107398,-0.13794968964147161,-1.3870398453221482,-0.69351992266107376,-0.13794968964147153,2.3714374201337736e-16
0,25,5,4.908738521234052,0.98174770424681035,-0.54489510677581854,-0.16221167441072901,-1.6309863136978355,-0.54489510677581865,-0.1622116744107289,1.5700924586837752e-16
0,25,6,4.908738521234052,1.1780972450961724,-0.3753302775178653,-0.1802399555017371,-1.8122548927057753,-0.3753302775178653,-0.18023995550173702,8.3266726846886741e-17
0,25,7,4.908738521234052,1.3744467859455345,-0.19134171618254503,-0.191341716182545,-1.9238795325112865,-0.19134171618254495,-0.19134171618254492,1.1775693440128312e-16
0,25,8,4.908738521234052,1.5707963267948966,-1.2021948674214498e-16,-0.19509032201612839,-1.9615705608064611,-6.0055777714832775e-17,-0.1950903220161283,1.0272789145951132e-16
0,25,9,4.908738521234052,1.7671458676442586,0.19134171618254484,-0.19134171618254503,-1.9238795325112872,0.19134171618254481,-0.19134171618254492,1.1443916996305594e-16
0,25,10,4.908738521234052,1.9634954084936207,0.37533027751786513,-0.18023995550173716,-1.8122548927057751,0.37533027751786519,-0.18023995550173702,1.4946834900704541e-16
0,25,11,4.908738521234052,2.1598449493429825,0.54489510677581843,-0.16221167441072903,-1.6309863136978353,0.54489510677581843,-0.16221167441072895,8.3266726846886741e-17
0,25,12,4.908738521234052,2.3561944901923448,0.69351992266107365,-0.13794968964147167,-1.3870398453221489,0.69351992266107365,-0.13794968964147153,1.3877787807814457e-16
0,25,13,4.908738521234052,2.5525440310417071,0.8154931568489171,-0.10838637566236968,-1.0897902135516375,0.81549315684891721,-0.10838637566236962,1.2412670766236366e-16
0,25,14,4.908738521234052,2.748893571891069,0.90612744635288778,-0.074657834050342667,-0.75066055503573015,0.90612744635288778,-0.074657834050342639,2.7755575615628914e-17
0,25,15,4.908738521234052,2.9452431127404308,0.96193976625564337,-0.038060233744356665,-0.38268343236509,0.96193976625564337,-0.038060233744356693,2.7755575615628914e-17
0,25,16,4.908738521234052,3.1415926535897931,0.98078528040323032,-7.653738068217814e-18,-3.7797104118770086e-17,0.98078528040323043,-2.3891673840167793e-17,1.122034856954644e-16
0,25,17,4.908738521234052,3.3379421944391554,0.96193976625564348,0.038060233744356631,0.38268343236508962,0.96193976625564337,0.038060233744356645,1.1188630228279524e-16
0,25,18,4.908738521234052,3.5342917352885173,0.90612744635288778,0.074657834050342639,0.75066055503572948,0.90612744635288789,0.074657834050342597,1.1857187100668868e-16
0,25,19,4.908738521234052,3.7306412761378791,0.81549315684891732,0.10838637566236967,1.0897902135516371,0.81549315684891732,0.10838637566236958,8.3266726846886741e-17
0,25,20,4.908738521234052,3.9269908169872414,0.69351992266107398,0.13794968964147161,1.3870398453221491,0.69351992266107387,0.13794968964147153,1.3877787807814457e-16
0,25,21,4.908738521234052,4.1233403578366037,0.54489510677581854,0.16221167441072901,1.6309863136978344,0.54489510677581854,0.1622116744107289,1.1102230246251565e-16
0,25,22,4.908738521234052,4.3196898986859651,0.37533027751786552,0.18023995550173708,1.8122548927057736,0.3753302775178658,0.18023995550173696,2.9893669801409083e-16
0,25,23,4.908738521234052,4.5160394395353274,0.19134171618254539,0.191341716182545,1.9238795325112872,0.19134171618254528,0.19134171618254489,1.5700924586837752e-16
0,25,24,4.908738521234052,4.7123889803846897,1.7235238488216547e-16,0.19509032201612839,1.9615705608064631,1.8016733314449831e-16,0.1950903220161283,8.3632656397707393e-17
0,25,25,4.908738521234052,4.908738521234052,-0.19134171618254509,0.19134171618254503,1.9238795325112881,-0.19134171618254492,0.19134171618254492,2.0014830212433605e-16
0,25,26,4.908738521234052,5.1050880620834143,-0.37533027751786535,0.18023995550173716,1.8122548927057742,-0.37533027751786546,0.18023995550173699,2.0014830212433605e-16
0,25,27,4.908738521234052,5.3014376029327757,-0.54489510677581843,0.16221167441072903,1.630986313697834,-0.54489510677581832,0.16221167441072895,1.3877787807814457e-16
0,25,28,4.908738521234052,5.497787143782138,-0.69351992266107365,0.13794968964147167,1.3870398453221489,-0.69351992266107354,0.13794968964147156,1.5700924586837752e-16
0,25,29,4.908738521234052,5.6941366846315002,-0.8154931568489171,0.10838637566236971,1.0897902135516375,-0.8154931568489171,0.10838637566236962,8.3266726846886741e-17
0,25,30,4.908738521234052,5.8904862254808616,-0.90612744635288767,0.074657834050342695,0.75066055503573037,-0.90612744635288756,0.074657834050342736,1.1857187100668868e-16
0,25,31,4.908738521234052,6.0868357663302239,-0.96193976625564337,0.038060233744356665,0.38268343236509061,-0.96193976625564326,0.038060233744356714,1.2118257228641695e-16
0,26,0,5.1050880620834143,0,-0.92387953251128685,4.9061564652389759e-17,4.8821699237452538e-16,-0.92387953251128663,-0,2.2740018404226032e-16
0,26,1,5.1050880620834143,0.19634954084936207,-0.90612744635288789,-0.074657834050342556,-0.36047991100347404,-0.90612744635288767,-0.074657834050342639,2.3714374201337736e-16
0,26,2,5.1050880620834143,0.39269908169872414,-0.85355339059327384,-0.14644660940672619,-0.70710678118654668,-0.85355339059327362,-0.14644660940672632,2.6184557666721351e-16
0,26,3,5.1050880620834143,0.58904862254808621,-0.76817775671141653,-0.21260752369181407,-1.0265599343186718,-0.76817775671141619,-0.21260752369181421,3.6082248300317588e-16
0,26,4,5.1050880620834143,0.78539816339744828,-0.6532814824381884,-0.27059805007309851,-1.3065629648763752,-0.65328148243818818,-0.27059805007309862,2.4825341532472731e-16
0,26,5,5.1050880620834143,0.98174770424681035,-0.51327996715933677,-0.31818964514320852,-1.5363555134228319,-0.51327996715933677,-0.31818964514320869,1.6653345369377348e-16
0,26,6,5.1050880620834143,1.1780972450961724,-0.3535533905932739,-0.35355339059327384,-1.7071067811865461,-0.35355339059327379,-0.35355339059327395,1.5700924586837752e-16
0,26,7,5.1050880620834143,1.3744467859455345,-0.1802399555017371,-0.37533027751786524,-1.8122548927057742,-0.18023995550173702,-0.37533027751786546,2.3714374201337736e-16
0,26,8,5.1050880620834143,1.5707963267948966,-9.2942368333540242e-17,-0.38268343236508978,-1.8477590650225719,-5.6571305614385013e-17,-0.38268343236509,2.2500369059114109e-16
0,26,9,5.1050880620834143,1.7671458676442586,0.18023995550173694,-0.3753302775178653,-1.8122548927057742,0.18023995550173688,-0.37533027751786546,1.7554167342883506e-16
0,26,10,5.1050880620834143,1.9634954084936207,0.35355339059327362,-0.35355339059327379,-1.7071067811865459,0.35355339059327368,-0.35355339059327395,1.7554167342883506e-16
0,26,11,5.1050880620834143,2.1598449493429825,0.51327996715933655,-0.31818964514320852,-1.5363555134228324,0.51327996715933644,-0.31818964514320874,2.4825341532472731e-16
0,26,12,5.1050880620834143,2.3561944901923448,0.65328148243818818,-0.27059805007309856,-1.3065629648763766,0.65328148243818807,-0.27059805007309867,1.5700924586837752e-16
0,26,13,5.1050880620834143,2.5525440310417071,0.7681777567114163,-0.21260752369181418,-1.0265599343186729,0.7681777567114163,-0.21260752369181421,2.7755575615628914e-17
0,26,14,5.1050880620834143,2.748893571891069,0.85355339059327373,-0.1464466094067263,-0.7071067811865468,0.85355339059327362,-0.14644660940672638,1.3877787807814457e-16
0,26,15,5.1050880620834143,2.9452431127404308,0.90612744635288789,-0.074657834050342639,-0.3604799110034741,0.90612744635288767,-0.074657834050342778,2.6184557666721351e-16
0,26,16,5.1050880620834143,3.1415926535897931,0.92387953251128674,-4.1435520646119046e-17,1.8618229744659772e-16,0.92387953251128663,-4.686520405326301e-17,1.1115499586604341e-16
0,26,17,5.1050880620834143,3.3379421944391554,0.90612744635288778,0.074657834050342556,0.36047991100347371,0.90612744635288767,0.074657834050342681,1.6711069443220838e-16
0,26,18,5.1050880620834143,3.5342917352885173,0.85355339059327373,0.14644660940672621,0.70710678118654546,0.85355339059327373,0.1464466094067263,8.3266726846886741e-17
0,26,19,5.1050880620834143,3.7306412761378791,0.76817775671141653,0.21260752369181407,1.0265599343186718,0.76817775671141642,0.21260752369181413,1.2412670766236366e-16
0,26,20,5.1050880620834143,3.9269908169872414,0.65328148243818851,0.27059805007309851,1.3065629648763764,0.65328148243818829,0.27059805007309862,2.4825341532472731e-16
0,26,21,5.1050880620834143,4.1233403578366037,0.51327996715933677,0.31818964514320852,1.5363555134228311,0.51327996715933666,0.31818964514320869,2.0014830212433605e-16
0,26,22,5.1050880620834143,4.3196898986859651,0.35355339059327401,0.35355339059327379,1.7071067811865441,0.35355339059327423,0.3535533905932739,2.4825341532472731e-16
0,26,23,5.1050880620834143,4.5160394395353274,0.18023995550173744,0.37533027751786524,1.8122548927057747,0.18023995550173733,0.37533027751786541,2.0014830212433605e-16
0,26,24,5.1050880620834143,4.7123889803846897,1.44350157142184e-16,0.38268343236508984,1.8477590650225741,1.6971391684315503e-16,0.38268343236509,1.684538853969976e-16
0,26,25,5.1050880620834143,4.908738521234052,-0.18023995550173716,0.3753302775178653,1.8122548927057747,-0.18023995550173699,0.37533027751786546,2.3551386880256624e-16
0,26,26,5.1050880620834143,5.1050880620834143,-0.35355339059327384,0.35355339059327379,1.707106781186545,-0.35355339059327395,0.35355339059327395,2.0014830212433605e-16
0,26,27,5.1050880620834143,5.3014376029327757,-0.51327996715933655,0.31818964514320852,1.5363555134228317,-0.51327996715933633,0.31818964514320874,3.1401849173675503e-16
0,26,28,5.1050880620834143,5.497787143782138,-0.65328148243818829,0.27059805007309856,1.3065629648763764,-0.65328148243818807,0.27059805007309873,2.7755575615628914e-16
0,26,29,5.1050880620834143,5.6941366846315002,-0.7681777567114163,0.21260752369181421,1.0265599343186727,-0.76817775671141619,0.21260752369181421,1.1102230246251565e-16
0,26,30,5.1050880620834143,5.8904862254808616,-0.85355339059327362,0.1464466094067263,0.70710678118654713,-0.8535533905932734,0.14644660940672657,3.554447978966673e-16
0,26,31,5.1050880620834143,6.0868357663302239,-0.90612744635288778,0.074657834050342653,0.36047991100347482,-0.90612744635288756,0.074657834050342819,2.7755575615628914e-16
0,27,0,5.3014376029327757,0,-0.83146961230254535,6.2846972104180626e-17,5.5889143836696191e-16,-0.83146961230254546,-0,1.2757622641676609e-16
0,27,1,5.3014376029327757,0.19634954084936207,-0.81549315684891732,-0.10838637566236949,-0.32442334882145829,-0.81549315684891732,-0.10838637566236953,4.163336342344337e-17
0,27,2,5.3014376029327757,0.39269908169872414,-0.76817775671141653,-0.21260752369181396,-0.63637929028641671,-0.76817775671141653,-0.21260752369181396,0
0,27,3,5.3014376029327757,0.58904862254808621,-0.69134171618254514,-0.30865828381745491,-0.92387953251128618,-0.69134171618254503,-0.30865828381745486,1.2412670766236366e-16
0,27,4,5.3014376029327757,0.78539816339744828,-0.58793780120967953,-0.3928474791935509,-1.1758756024193588,-0.58793780120967953,-0.39284747919355079,1.1102230246251565e-16
0,27,5,5.3014376029327757,0.98174770424681035,-0.46193976625564337,-0.46193976625564309,-1.3826834323650901,-0.46193976625564354,-0.46193976625564304,1.7554167342883506e-16
0,27,6,5.3014376029327757,1.1780972450961724,-0.31818964514320858,-0.51327996715933644,-1.5363555134228319,-0.31818964514320863,-0.51327996715933644,5.5511151231257827e-17
0,27,7,5.3014376029327757,1.3744467859455345,-0.16221167441072901,-0.54489510677581832,-1.6309863136978342,-0.16221167441072898,-0.54489510677581832,2.7755575615628914e-17
0,27,8,5.3014376029327757,1.5707963267948966,-7.2888877055743754e-17,-0.55557023301960196,-1.6629392246050902,-5.0912829964730152e-17,-0.55557023301960184,1.1317640341442538e-16
0,27,9,5.3014376029327757,1.7671458676442586,0.16221167441072884,-0.54489510677581832,-1.6309863136978338,0.16221167441072887,-0.54489510677581832,2.7755575615628914e-17
0,27,10,5.3014376029327757,1.9634954084936207,0.31818964514320836,-0.51327996715933655,-1.5363555134228317,0.31818964514320852,-0.51327996715933644,2.0014830212433605e-16
0,27,11,5.3014376029327757,2.1598449493429825,0.4619397662556432,-0.46193976625564326,-1.3826834323650905,0.46193976625564326,-0.4619397662556432,7.8504622934188758e-17
0,27,12,5.3014376029327757,2.3561944901923448,0.58793780120967942,-0.39284747919355101,-1.1758756024193593,0.58793780120967942,-0.39284747919355084,1.6653345369377348e-16
0,27,13,5.3014376029327757,2.5525440310417071,0.69134171618254492,-0.30865828381745508,-0.92387953251128607,0.69134171618254514,-0.30865828381745486,3.1401849173675503e-16
0,27,14,5.3014376029327757,2.748893571891069,0.7681777567114163,-0.2126075236918141,-0.63637929028641682,0.76817775671141653,-0.21260752369181404,2.2887833992611187e-16
0,27,15,5.3014376029327757,2.9452431127404308,0.81549315684891721,-0.10838637566236965,-0.3244233488214584,0.81549315684891732,-0.10838637566236974,1.3877787807814457e-16
0,27,16,5.3014376029327757,3.1415926535897931,0.83146961230254524,-5.0451932946688539e-17,6.9241383161407498e-17,0.83146961230254546,-6.8037730756900459e-17,2.2273990855016281e-16
0,27,17,5.3014376029327757,3.3379421944391554,0.81549315684891721,0.10838637566236949,0.32442334882145779,0.81549315684891732,0.1083863756623696,1.5700924586837752e-16
0,27,18,5.3014376029327757,3.5342917352885173,0.76817775671141642,0.21260752369181393,0.63637929028641571,0.76817775671141664,0.2126075236918139,2.2377260456559048e-16
0,27,19,5.3014376029327757,3.7306412761378791,0.69134171618254514,0.30865828381745491,0.92387953251128607,0.69134171618254525,0.30865828381745475,2.0014830212433605e-16
0,27,20,5.3014376029327757,3.9269908169872414,0.58793780120967964,0.3928474791935509,1.1758756024193593,0.58793780120967964,0.39284747919355079,1.1102230246251565e-16
0,27,21,5.3014376029327757,4.1233403578366037,0.46193976625564337,0.46193976625564309,1.3826834323650894,0.46193976625564348,0.46193976625564304,1.2412670766236366e-16
0,27,22,5.3014376029327757,4.3196898986859651,0.3181896451432088,0.51327996715933644,1.5363555134228308,0.31818964514320902,0.51327996715933621,3.1401849173675503e-16
0,27,23,5.3014376029327757,4.5160394395353274,0.16221167441072931,0.54489510677581832,1.6309863136978346,0.16221167441072926,0.54489510677581821,1.2412670766236366e-16
0,27,24,5.3014376029327757,4.7123889803846897,1.2271144801852361e-16,0.55557023301960196,1.662939224605092,1.5273848989419045e-16,0.55557023301960184,1.1501119461983413e-16
0,27,25,5.3014376029327757,4.908738521234052,-0.16221167441072903,0.54489510677581832,1.6309863136978342,-0.16221167441072895,0.54489510677581832,8.3266726846886741e-17
0,27,26,5.3014376029327757,5.1050880620834143,-0.31818964514320852,0.51327996715933644,1.5363555134228313,-0.31818964514320874,0.51327996715933633,2.4825341532472731e-16
0,27,27,5.3014376029327757,5.3014376029327757,-0.4619397662556432,0.46193976625564326,1.3826834323650901,-0.4619397662556432,0.4619397662556432,5.5511151231257827e-17
0,27,28,5.3014376029327757,5.497787143782138,-0.58793780120967942,0.39284747919355101,1.1758756024193593,-0.58793780120967942,0.3928474791935509,1.1102230246251565e-16
0,27,29,5.3014376029327757,5.6941366846315002,-0.69134171618254492,0.30865828381745503,0.92387953251128618,-0.69134171618254503,0.30865828381745486,2.0014830212433605e-16
0,27,30,5.3014376029327757,5.8904862254808616,-0.76817775671141619,0.2126075236918141,0.63637929028641671,-0.7681777567114163,0.21260752369181432,2.4825341532472731e-16
0,27,31,5.3014376029327757,6.0868357663302239,-0.8154931568489171,0.10838637566236965,0.32442334882145896,-0.81549315684891721,0.10838637566236979,1.7772239894833365e-16
0,28,0,5.497787143782138,0,-0.70710678118654768,1.1100764238079802e-16,8.8532603499948749e-16,-0.70710678118654768,-0,1.1100764238079802e-16
0,28,1,5.497787143782138,0.19634954084936207,-0.69351992266107398,-0.13794968964147139,-0.27589937928294361,-0.69351992266107387,-0.13794968964147145,1.2412670766236366e-16
0,28,2,5.497787143782138,0.39269908169872414,-0.65328148243818851,-0.2705980500730984,-0.54119610014619735,-0.6532814824381884,-0.27059805007309845,1.2412670766236366e-16
0,28,3,5.497787143782138,0.58904862254808621,-0.58793780120967964,-0.39284747919355095,-0.7856949583871019,-0.58793780120967953,-0.39284747919355095,1.1102230246251565e-16
0,28,4,5.497787143782138,0.78539816339744828,-0.50000000000000022,-0.49999999999999989,-1.0000000000000007,-0.50000000000000011,-0.49999999999999983,1.2412670766236366e-16
0,28,5,5.497787143782138,0.98174770424681035,-0.39284747919355112,-0.5879378012096792,-1.17587560241936,-0.39284747919355123,-0.5879378012096792,1.1102230246251565e-16
0,28,6,5.497787143782138,1.1780972450961724,-0.27059805007309862,-0.65328148243818818,-1.3065629648763768,-0.27059805007309862,-0.65328148243818807,1.1102230246251565e-16
0,28,7,5.497787143782138,1.3744467859455345,-0.13794968964147164,-0.69351992266107365,-1.3870398453221473,-0.13794968964147158,-0.69351992266107354,1.2412670766236366e-16
0,28,8,5.497787143782138,1.5707963267948966,-9.1934556735881485e-17,-0.70710678118654746,-1.4142135623730958,-4.3297802811774677e-17,-0.70710678118654735,1.2120843814005868e-16
0,28,9,5.497787143782138,1.7671458676442586,0.1379496896414715,-0.69351992266107365,-1.3870398453221477,0.13794968964147147,-0.69351992266107354,1.1443916996305594e-16
0,28,10,5.497787143782138,1.9634954084936207,0.27059805007309845,-0.65328148243818829,-1.3065629648763764,0.27059805007309851,-0.65328148243818807,2.2887833992611187e-16
0,28,11,5.497787143782138,2.1598449493429825,0.39284747919355101,-0.58793780120967931,-1.1758756024193597,0.39284747919355101,-0.58793780120967942,1.1102230246251565e-16
0,28,12,5.497787143782138,2.3561944901923448,0.50000000000000011,-0.5,-1.0000000000000013,0.50000000000000011,-0.49999999999999989,1.1102230246251565e-16
0,28,13,5.497787143782138,2.5525440310417071,0.58793780120967953,-0.39284747919355112,-0.78569495838710235,0.58793780120967953,-0.39284747919355095,1.6653345369377348e-16
0,28,14,5.497787143782138,2.748893571891069,0.6532814824381884,-0.27059805007309856,-0.54119610014619679,0.6532814824381884,-0.27059805007309851,5.5511151231257827e-17
0,28,15,5.497787143782138,2.9452431127404308,0.69351992266107387,-0.13794968964147158,-0.27589937928294367,0.69351992266107387,-0.13794968964147172,1.3877787807814457e-16
0,28,16,5.497787143782138,3.1415926535897931,0.70710678118654757,-9.9666401557473595e-17,-3.8814597050605574e-16,0.70710678118654768,-8.6595605623549304e-17,1.1178907527314376e-16
0,28,17,5.497787143782138,3.3379421944391554,0.69351992266107387,0.13794968964147139,0.27589937928294311,0.69351992266107387,0.13794968964147153,1.3877787807814457e-16
0,28,18,5.497787143782138,3.5342917352885173,0.6532814824381884,0.2705980500730984,0.54119610014619668,0.65328148243818851,0.27059805007309834,1.2412670766236366e-16
0,28,19,5.497787143782138,3.7306412761378791,0.58793780120967964,0.39284747919355095,0.78569495838710235,0.58793780120967964,0.39284747919355079,1.6653345369377348e-16
0,28,20,5.497787143782138,3.9269908169872414,0.50000000000000022,0.49999999999999994,1.0000000000000013,0.50000000000000022,0.49999999999999983,1.1102230246251565e-16
0,28,21,5.497787143782138,4.1233403578366037,0.39284747919355112,0.5879378012096792,1.1758756024193591,0.39284747919355112,0.5879378012096792,0
0,28,22,5.497787143782138,4.3196898986859651,0.27059805007309878,0.65328148243818807,1.3065629648763755,0.27059805007309895,0.65328148243818795,2.0014830212433605e-16
0,28,23,5.497787143782138,4.5160394395353274,0.13794968964147189,0.69351992266107365,1.387039845322148,0.13794968964147181,0.69351992266107343,2.3714374201337736e-16
0,28,24,5.497787143782138,4.7123889803846897,1.3011672126272815e-16,0.70710678118654746,1.4142135623730969,1.2989340843532401e-16,0.70710678118654735,1.1102252705058192e-16
0,28,25,5.497787143782138,4.908738521234052,-0.1379496896414717,0.69351992266107365,1.3870398453221486,-0.13794968964147156,0.69351992266107354,1.7772239894833365e-16
0,28,26,5.497787143782138,5.1050880620834143,-0.27059805007309862,0.65328148243818818,1.3065629648763757,-0.27059805007309873,0.65328148243818807,1.5700924586837752e-16
0,28,27,5.497787143782138,5.3014376029327757,-0.39284747919355101,0.58793780120967931,1.1758756024193588,-0.3928474791935509,0.58793780120967942,1.5700924586837752e-16
0,28,28,5.497787143782138,5.497787143782138,-0.50000000000000011,0.5,1.0000000000000013,-0.5,0.5,1.1102230246251565e-16
0,28,29,5.497787143782138,5.6941366846315002,-0.58793780120967953,0.39284747919355112,0.78569495838710279,-0.58793780120967953,0.39284747919355095,1.6653345369377348e-16
0,28,30,5.497787143782138,5.8904862254808616,-0.65328148243818829,0.27059805007309856,0.5411961001461969,-0.65328148243818829,0.27059805007309884,2.7755575615628914e-16
0,28,31,5.497787143782138,6.0868357663302239,-0.69351992266107376,0.13794968964147158,0.27589937928294411,-0.69351992266107376,0.13794968964147178,1.9428902930940239e-16
0,29,0,5.6941366846315002,0,-0.55557023301960229,1.6063412392860699e-16,3.5909292986742369e-16,-0.55557023301960218,-0,1.9526718468393347e-16
0,29,1,5.6941366846315002,0.19634954084936207,-0.54489510677581876,-0.16221167441072873,-0.21677275132473944,-0.54489510677581854,-0.16221167441072887,2.6184557666721351e-16
0,29,2,5.6941366846315002,0.39269908169872414,-0.51327996715933688,-0.31818964514320841,-0.42521504738362809,-0.51327996715933666,-0.31818964514320847,2.2887833992611187e-16
0,29,3,5.6941366846315002,0.58904862254808621,-0.46193976625564359,-0.4619397662556432,-0.61731656763490961,-0.46193976625564331,-0.46193976625564331,2.9893669801409083e-16
0,29,4,5.6941366846315002,0.78539816339744828,-0.39284747919355123,-0.58793780120967931,-0.78569495838710213,-0.39284747919355106,-0.58793780120967931,1.6653345369377348e-16
0,29,5,5.6941366846315002,0.98174770424681035,-0.30865828381745514,-0.69134171618254481,-0.92387953251128729,-0.30865828381745514,-0.69134171618254492,1.1102230246251565e-16
0,29,6,5.6941366846315002,1.1780972450961724,-0.21260752369181418,-0.76817775671141619,-1.0265599343186727,-0.21260752369181413,-0.7681777567114163,1.2412670766236366e-16
0,29,7,5.6941366846315002,1.3744467859455345,-0.10838637566236974,-0.81549315684891688,-1.0897902135516366,-0.10838637566236964,-0.8154931568489171,2.4236514457283391e-16
0,29,8,5.6941366846315002,1.5707963267948966,-8.9327022802772675e-17,-0.83146961230254512,-1.1111404660392041,-3.4018865378450248e-17,-0.83146961230254524,1.2403605895767546e-16
0,29,9,5.6941366846315002,1.7671458676442586,0.10838637566236961,-0.81549315684891699,-1.0897902135516373,0.10838637566236957,-0.8154931568489171,1.1857187100668868e-16
0,29,10,5.6941366846315002,1.9634954084936207,0.21260752369181407,-0.7681777567114163,-1.0265599343186727,0.21260752369181407,-0.7681777567114163,0
0,29,11,5.6941366846315002,2.1598449493429825,0.30865828381745497,-0.69134171618254492,-0.92387953251128685,0.30865828381745491,-0.69134171618254503,1.2412670766236366e-16
0,29,12,5.6941366846315002,2.3561944901923448,0.39284747919355106,-0.58793780120967942,-0.78569495838710279,0.39284747919355101,-0.58793780120967942,5.5511151231257827e-17
0,29,13,5.6941366846315002,2.5525440310417071,0.46193976625564342,-0.46193976625564331,-0.61731656763491038,0.46193976625564342,-0.46193976625564331,0
0,29,14,5.6941366846315002,2.748893571891069,0.51327996715933677,-0.31818964514320852,-0.42521504738362792,0.51327996715933666,-0.31818964514320858,1.2412670766236366e-16
0,29,15,5.6941366846315002,2.9452431127404308,0.54489510677581865,-0.16221167441072901,-0.21677275132473933,0.54489510677581854,-0.16221167441072917,2.0014830212433605e-16
0,29,16,5.6941366846315002,3.1415926535897931,0.55557023301960218,-1.51975607243409e-16,-1.4559270259150278e-17,0.55557023301960218,-1.0182565992946028e-16,5.0149947313948717e-17
0,29,17,5.6941366846315002,3.3379421944391554,0.54489510677581865,0.16221167441072873,0.21677275132473908,0.54489510677581854,0.16221167441072895,2.4825341532472731e-16
0,29,18,5.6941366846315002,3.5342917352885173,0.51327996715933677,0.31818964514320841,0.42521504738362748,0.51327996715933677,0.31818964514320841,0
0,29,19,5.6941366846315002,3.7306412761378791,0.46193976625564359,0.46193976625564326,0.61731656763490972,0.46193976625564348,0.46193976625564315,1.5700924586837752e-16
0,29,20,5.6941366846315002,3.9269908169872414,0.39284747919355123,0.58793780120967931,0.78569495838710279,0.39284747919355112,0.58793780120967931,1.1102230246251565e-16
0,29,21,5.6941366846315002,4.1233403578366037,0.30865828381745514,0.69134171618254481,0.92387953251128641,0.30865828381745508,0.69134171618254492,1.2412670766236366e-16
0,29,22,5.6941366846315002,4.3196898986859651,0.21260752369181429,0.76817775671141619,1.026559934318672,0.2126075236918144,0.76817775671141608,1.5700924586837752e-16
0,29,23,5.6941366846315002,4.5160394395353274,0.10838637566236994,0.81549315684891688,1.0897902135516371,0.10838637566236983,0.81549315684891699,1.5700924586837752e-16
0,29,24,5.6941366846315002,4.7123889803846897,1.1004539933974488e-16,0.83146961230254501,1.1111404660392055,1.0205659613535074e-16,0.83146961230254524,2.2218827051163564e-16
0,29,25,5.6941366846315002,4.908738521234052,-0.10838637566236975,0.81549315684891699,1.0897902135516377,-0.10838637566236962,0.8154931568489171,1.6711069443220838e-16
0,29,26,5.6941366846315002,5.1050880620834143,-0.21260752369181418,0.76817775671141619,1.0265599343186722,-0.21260752369181421,0.76817775671141619,2.7755575615628914e-17
0,29,27,5.6941366846315002,5.3014376029327757,-0.30865828381745497,0.69134171618254492,0.92387953251128618,-0.30865828381745486,0.69134171618254503,1.5700924586837752e-16
0,29,28,5.6941366846315002,5.497787143782138,-0.39284747919355106,0.58793780120967953,0.78569495838710279,-0.39284747919355095,0.58793780120967953,1.1102230246251565e-16
0,29,29,5.6941366846315002,5.6941366846315002,-0.46193976625564342,0.46193976625564337,0.61731656763491061,-0.46193976625564331,0.46193976625564331,1.2412670766236366e-16
0,29,30,5.6941366846315002,5.8904862254808616,-0.51327996715933677,0.31818964514320852,0.4252150473836282,-0.51327996715933655,0.31818964514320902,5.4672143489065705e-16
0,29,31,5.6941366846315002,6.0868357663302239,-0.54489510677581865,0.16221167441072901,0.21677275132473969,-0.54489510677581854,0.16221167441072926,2.7336071744532853e-16
0,30,0,5.8904862254808616,0,-0.38268343236508989,1.4401414448882848e-16,-1.843081195024019e-16,-0.38268343236509039,-0,5.1994287629068925e-16
0,30,1,5.8904862254808616,0.19634954084936207,-0.37533027751786541,-0.18023995550173683,-0.14931566810068536,-0.37533027751786585,-0.18023995550173691,4.5182803598830274e-16
0,30,2,5.8904862254808616,0.39269908169872414,-0.3535533905932739,-0.35355339059327362,-0.29289321881345221,-0.35355339059327434,-0.35355339059327368,4.4754520913118096e-16
0,30,3,5.8904862254808616,0.58904862254808621,-0.31818964514320869,-0.51327996715933655,-0.42521504738362798,-0.31818964514320902,-0.51327996715933655,3.3306690738754696e-16
0,30,4,5.8904862254808616,0.78539816339744828,-0.27059805007309862,-0.65328148243818818,-0.54119610014619701,-0.27059805007309895,-0.65328148243818807,3.5108334685767012e-16
0,30,5,5.8904862254808616,0.98174770424681035,-0.21260752369181418,-0.76817775671141608,-0.63637929028641693,-0.21260752369181449,-0.76817775671141608,3.0531133177191805e-16
0,30,6,5.8904862254808616,1.1780972450961724,-0.14644660940672635,-0.85355339059327362,-0.70710678118654724,-0.14644660940672649,-0.85355339059327351,1.7772239894833365e-16
0,30,7,5.8904862254808616,1.3744467859455345,-0.074657834050342708,-0.90612744635288767,-0.75066055503573059,-0.07465783405034275,-0.90612744635288756,1.1857187100668868e-16
0,30,8,5.8904862254808616,1.5707963267948966,-3.8908978469996033e-17,-0.92387953251128663,-0.76536686473017967,-2.343260202663153e-17,-0.92387953251128652,1.120958066650802e-16
0,30,9,5.8904862254808616,1.7671458676442586,0.074657834050342611,-0.90612744635288767,-0.75066055503573048,0.074657834050342695,-0.90612744635288756,1.3877787807814457e-16
0,30,10,5.8904862254808616,1.9634954084936207,0.14644660940672621,-0.85355339059327373,-0.70710678118654757,0.14644660940672646,-0.85355339059327351,3.3422138886441676e-16
0,30,11,5.8904862254808616,2.1598449493429825,0.2126075236918141,-0.7681777567114163,-0.63637929028641771,0.21260752369181435,-0.7681777567114163,2.4980018054066022e-16
